214;PC148;39.3074;30.1291;9448.91489880517;SAW-AYT;178.0;01-07-2015 10:56
215;TK270;42.9779;28.7897;9441.29480614484;KIV-IST;181.0;01-07-2015 10:56
216;TK1082;41.6893;27.1704;8892.64813460132;BEG-IST;132.0;01-07-2015 10:56
217;TK7223;40.6253;30.7427;8725.00609607413;ERZ-SAW;285.0;01-07-2015 10:56
218;TK2480;40.5861;29.91;8717.3860034138;IST-ADA;112.0;01-07-2015 10:56
219;PC845;42.0966;29.143;8702.14581809315;SAW-ARN;359.0;01-07-2015 10:56
220;PC4193;40.6869;30.4451;8366.86174103877;DIY-SAW;285.0;01-07-2015 10:56
221;;40.5967;30.8759;8069.67812728603;GZT-SAW;285.0;01-07-2015 10:56
222;PC431;41.6331;28.0668;7703.91367959034;SAW-LYS;304.0;01-07-2015 10:56
223;A3991;40.3418;27.4329;7597.23238234577;IST-ATH;221.0;01-07-2015 10:56
224;PC4121;40.6604;27.6822;7521.0314557425;ADB-SAW;88.0;01-07-2015 10:56
225;TK1788;41.7163;27.058;7421.97025115825;CPH-IST;139.0;01-07-2015 10:56
226;TK7261;40.6994;30.3861;7315.28895391368;ADA-SAW;285.0;01-07-2015 10:56
227;TK7271;40.4357;31.6221;7315.28895391368;GZT-SAW;285.0;01-07-2015 10:56
228;PC207;40.6582;27.6736;7300.04876859303;EDO-SAW;80.0;01-07-2015 10:56
229;PC501;41.4662;28.6717;7200.98756400878;SAW-STN;297.0;01-07-2015 10:56
230;8Q154;39.2664;27.1796;7140.02682272616;IST-ADB;188.0;01-07-2015 10:56
231;TK2905;40.6791;27.9085;6652.34089246525;ADB-SAW;83.0;01-07-2015 10:56
232;TK2432;40.5336;29.555;6240.85588880761;IST-AYT;156.0;01-07-2015 10:56
233;TK2965;40.7231;30.272;6172.27505486467;ESB-SAW;285.0;01-07-2015 10:56
234;PC401;41.399;28.8729;6057.97366495977;SAW-ORY;298.0;01-07-2015 10:56
235;PC104;40.1961;31.8087;5844.61107047062;SAW-ESB;107.0;01-07-2015 10:56
236;FB981;42.7744;26.3027;5707.44940258474;SOF-BOJ;102.0;01-07-2015 10:56
237;RO262;41.4877;28.5705;5570.28773469885;IST-OTP;319.0;01-07-2015 10:56
238;TK1022;41.245;27.7606;4869.23920994879;SJJ-IST;125.0;01-07-2015 10:56
239;TK961;40.7122;28.5158;4122.47012923677;ECN-IST;245.0;01-07-2015 10:56
240;PC319;41.2066;29.3194;4114.85003657644;SAW-MUC;332.0;01-07-2015 10:56
